UsageData 2026-05-06,,,,,,,,,
,,,,,,,,,
ApplicationName,Functionality,cadTool,ProductLine,Status,Region,StartDate,StopDate,isProd,isVDI
MEASURE 3D DIM,EXECUTION,NX,SEALING,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
MEASURE 3D DIM,EXECUTION,NX,SEALING,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
PIN SPACE-PLACE,POINTS,NX,SEALING,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
PIN SPACE-PLACE,AXIS SYSTEM,NX,SEALING,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
PIN SPACE-PLACE,HOLES,NX,SEALING,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
PIN SPACE-PLACE,PIN PLACEMENT,NX,SEALING,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
BBB,EXECUTION,NX,SEALING,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
FBD PMC,VALIDATION,NX,FLUIDS,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
FBD PMC,EXECUTION,NX,FLUIDS,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
FBD PMC,VALIDATION,NX,FLUIDS,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
FBD PMC,EXECUTION,NX,FLUIDS,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,EU,5/13/2025,5/13/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
FILE ORG,LAYER,NX,FLUIDS,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,5/13/2025,5/13/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/14/2025,5/14/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,EU,5/19/2025,5/19/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/19/2025,5/19/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/20/2025,5/20/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Failed,NA,5/21/2025,5/21/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Failed,NA,5/21/2025,5/21/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Failed,NA,5/21/2025,5/21/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/21/2025,5/21/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/21/2025,5/21/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/21/2025,5/21/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Failed,NA,5/21/2025,5/21/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Failed,NA,5/21/2025,5/21/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/21/2025,5/21/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,EU,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,FALSE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,FALSE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/22/2025,5/22/2025,TRUE,FALSE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,FALSE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,FALSE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/22/2025,5/22/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Failed,NA,5/23/2025,5/23/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,Not Available,Success,NA,5/23/2025,5/23/2025,TRUE,TRUE
POINT CHART,TUBE,NX,SEALING,Success,NA,5/23/2025,5/23/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,5/27/2025,5/27/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,5/28/2025,5/28/2025,TRUE,TRUE
POINT CHART,DELETE,NX,FLUIDS,Success,NA,5/28/2025,5/28/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,5/28/2025,5/28/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,5/28/2025,5/28/2025,TRUE,TRUE
POINT CHART,DELETE,NX,FLUIDS,Success,NA,5/28/2025,5/28/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,5/28/2025,5/28/2025,TRUE,TRUE
POINT CHART,DELETE,NX,FLUIDS,Success,NA,5/28/2025,5/28/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,5/28/2025,5/28/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,5/28/2025,5/28/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,5/28/2025,5/28/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,5/28/2025,5/28/2025,TRUE,TRUE
POINT CHART,DELETE,NX,FLUIDS,Success,NA,5/28/2025,5/28/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/29/2025,5/29/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/29/2025,5/29/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/29/2025,5/29/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/29/2025,5/29/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/29/2025,5/29/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/29/2025,5/29/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/29/2025,5/29/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/29/2025,5/29/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/29/2025,5/29/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/29/2025,5/29/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/29/2025,5/29/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/29/2025,5/29/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,5/29/2025,5/29/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/30/2025,5/30/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,5/30/2025,5/30/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,6/1/2025,6/1/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,6/2/2025,6/2/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,6/2/2025,6/2/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,6/2/2025,6/2/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,NX,SEALING,Success,NA,6/3/2025,6/3/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/3/2025,6/3/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/3/2025,6/3/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/3/2025,6/3/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/3/2025,6/3/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/3/2025,6/3/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,EU,6/3/2025,6/3/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,EU,6/3/2025,6/3/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/3/2025,6/3/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/3/2025,6/3/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/3/2025,6/3/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/3/2025,6/3/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,NX,SEALING,Success,NA,6/3/2025,6/3/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,NX,SEALING,Success,NA,6/3/2025,6/3/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/4/2025,6/4/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,6/4/2025,6/4/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/4/2025,6/4/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/4/2025,6/4/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,6/4/2025,6/4/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/4/2025,6/4/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/4/2025,6/4/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/4/2025,6/4/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,6/4/2025,6/4/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,Not Available,Success,NA,6/5/2025,6/5/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,Not Available,Success,NA,6/5/2025,6/5/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,Not Available,Success,EU,6/5/2025,6/5/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,Not Available,Success,EU,6/5/2025,6/5/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,6/5/2025,6/5/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/5/2025,6/5/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,6/5/2025,6/5/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,6/5/2025,6/5/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/5/2025,6/5/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,6/5/2025,6/5/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,EU,6/5/2025,6/5/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,EU,6/5/2025,6/5/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,EU,6/5/2025,6/5/2025,TRUE,TRUE
POINT CHART,TUBE,NX,SEALING,Success,NA,6/19/2025,6/19/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,6/23/2025,6/23/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,6/23/2025,6/23/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,6/23/2025,6/23/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,6/24/2025,6/24/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,6/24/2025,6/24/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,6/24/2025,6/24/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,6/24/2025,6/24/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,6/24/2025,6/24/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,6/25/2025,6/25/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,6/25/2025,6/25/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,6/25/2025,6/25/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,6/25/2025,6/25/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,6/25/2025,6/25/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,6/25/2025,6/25/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,6/25/2025,6/25/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,6/25/2025,6/25/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,6/25/2025,6/25/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,6/25/2025,6/25/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,6/25/2025,6/25/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,6/25/2025,6/25/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,6/25/2025,6/25/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,6/25/2025,6/25/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,6/25/2025,6/25/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,6/26/2025,6/26/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,6/26/2025,6/26/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,6/27/2025,6/27/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,6/27/2025,6/27/2025,TRUE,TRUE
DESIGN TOOLKIT,MOLD MARK,CATIA,SEALING,Success,EU,7/1/2025,7/1/2025,TRUE,FALSE
DESIGN TOOLKIT,MOLD MARK,CATIA,SEALING,Success,EU,7/1/2025,7/1/2025,TRUE,FALSE
FILE MANAGER,DOCUMENT CREATION,CATIA,FLUIDS,Success,NA,7/1/2025,7/1/2025,TRUE,TRUE
DESIGN TOOLKIT,MOLD MARK,CATIA,SEALING,Success,EU,7/1/2025,7/1/2025,TRUE,FALSE
DESIGN TOOLKIT,MOLD MARK,CATIA,FLUIDS,Success,NA,7/1/2025,7/1/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,NA,7/1/2025,7/1/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,NA,7/1/2025,7/1/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,NA,7/1/2025,7/1/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,NA,7/1/2025,7/1/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,NA,7/1/2025,7/1/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,NA,7/1/2025,7/1/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,NA,7/1/2025,7/1/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,NA,7/1/2025,7/1/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,NA,7/1/2025,7/1/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,EU,7/1/2025,7/1/2025,TRUE,FALSE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,EU,7/1/2025,7/1/2025,TRUE,FALSE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,EU,7/1/2025,7/1/2025,TRUE,FALSE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,EU,7/1/2025,7/1/2025,TRUE,FALSE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,EU,7/1/2025,7/1/2025,TRUE,FALSE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,EU,7/1/2025,7/1/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/3/2025,7/3/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/3/2025,7/3/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/3/2025,7/3/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/3/2025,7/3/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/3/2025,7/3/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/3/2025,7/3/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,CATIA,SEALING,Success,EU,7/3/2025,7/3/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
